movement_id,dc_code,sku,movement_type,quantity,supplier_ref,movement_date,movement_time,timezone,reached_epos,week_number,notes
3361,DC-BRIS,NP-SKU-00007,write_off,464.9,SUP004-DEL-11925,2025-04-22,19:45,UTC,Y,16,
3362,DC-BRIS,NP-SKU-00034,write_off,148.6,SUP016-DEL-96887,2025-04-18,08:09,UTC,Y,16,
3363,DC-NORW,NP-SKU-00099,transfer,456.0,SUP016-DEL-99903,2025-04-21,07:16,UTC,Y,16,
3364,DC-MANC,NP-SKU-00119,receipt,74.8,SUP014-DEL-35833,2025-04-19,19:11,UTC,Y,16,
3365,DC-BHAM,NP-SKU-00097,transfer,414.1,SUP017-DEL-69635,2025-04-17,14:04,UTC,Y,16,
3366,DC-LEEDS,NP-SKU-00009,receipt,274.9,SUP013-DEL-65618,2025-04-18,14:05,UTC,Y,16,
3367,DC-GLAS,NP-SKU-00045,write_off,338.4,SUP008-DEL-29744,2025-04-21,20:10,UTC,Y,16,
3368,DC-NORW,NP-SKU-00084,transfer,339.3,SUP018-DEL-56543,2025-04-16,11:24,UTC,Y,16,
3369,DC-MANC,NP-SKU-00015,receipt,270.2,SUP001-DEL-86625,2025-04-22,18:56,UTC,Y,16,
3370,DC-BHAM,NP-SKU-00075,transfer,429.9,SUP009-DEL-89359,2025-04-20,17:10,UTC,Y,16,
3371,DC-MANC,NP-SKU-00011,receipt,411.7,SUP010-DEL-14665,2025-04-21,20:33,UTC,Y,16,
3372,DC-BRIS,NP-SKU-00067,receipt,464.0,SUP002-DEL-78282,2025-04-21,12:40,UTC,Y,16,
3373,DC-GLAS,NP-SKU-00018,write_off,13.3,SUP006-DEL-85336,2025-04-20,13:20,UTC,Y,16,
3374,DC-BHAM,NP-SKU-00062,receipt,74.8,SUP020-DEL-91851,2025-04-18,16:13,UTC,Y,16,
3375,DC-BHAM,NP-SKU-00053,receipt,452.3,SUP015-DEL-72939,2025-04-21,13:16,UTC,Y,16,
3376,DC-NORW,NP-SKU-00084,receipt,127.2,SUP013-DEL-69432,2025-04-17,08:20,UTC,Y,16,
3377,DC-BHAM,NP-SKU-00022,transfer,298.6,SUP004-DEL-44229,2025-04-17,17:54,UTC,Y,16,
3378,DC-BRIS,NP-SKU-00113,write_off,299.5,SUP013-DEL-11946,2025-04-16,07:49,UTC,Y,16,
3379,DC-LEEDS,NP-SKU-00119,transfer,239.9,SUP008-DEL-90369,2025-04-16,06:51,UTC,Y,16,
3380,DC-BRIS,NP-SKU-00062,write_off,159.1,SUP020-DEL-71024,2025-04-21,19:58,UTC,Y,16,
3381,DC-LEEDS,NP-SKU-00063,receipt,186.2,SUP008-DEL-33917,2025-04-19,21:54,UTC,Y,16,
3382,DC-MANC,NP-SKU-00005,receipt,82.4,SUP008-DEL-76272,2025-04-16,16:50,UTC,Y,16,
3383,DC-MANC,NP-SKU-00017,receipt,69.2,SUP002-DEL-61333,2025-04-19,21:34,UTC,Y,16,
3384,DC-LEEDS,NP-SKU-00115,receipt,321.6,SUP011-DEL-54169,2025-04-17,06:57,UTC,Y,16,
3385,DC-MANC,NP-SKU-00082,receipt,177.7,SUP016-DEL-84776,2025-04-19,12:52,UTC,Y,16,
3386,DC-NORW,NP-SKU-00134,receipt,232.7,SUP012-DEL-64279,2025-04-18,22:48,UTC,Y,16,
3387,DC-GLAS,NP-SKU-00061,receipt,184.0,SUP009-DEL-95808,2025-04-20,17:32,UTC,Y,16,
3388,DC-BHAM,NP-SKU-00129,transfer,189.4,SUP016-DEL-90775,2025-04-19,15:17,UTC,Y,16,
3389,DC-LEEDS,NP-SKU-00123,receipt,194.3,SUP009-DEL-46806,2025-04-17,19:52,UTC,Y,16,
3390,DC-NORW,NP-SKU-00120,receipt,363.1,SUP013-DEL-60619,2025-04-22,16:20,UTC,Y,16,
3391,DC-BRIS,NP-SKU-00119,receipt,255.8,SUP006-DEL-24977,2025-04-18,15:18,UTC,Y,16,
3392,DC-BHAM,NP-SKU-00030,receipt,93.1,SUP007-DEL-23581,2025-04-22,08:03,UTC,Y,16,
3393,DC-MANC,NP-SKU-00035,receipt,83.0,SUP009-DEL-32833,2025-04-21,22:18,UTC,Y,16,
3394,DC-LEEDS,NP-SKU-00025,write_off,229.0,SUP019-DEL-47973,2025-04-19,16:14,UTC,Y,16,
3395,DC-MANC,NP-SKU-00026,receipt,252.6,SUP009-DEL-88338,2025-04-17,22:09,UTC,Y,16,
3396,DC-NORW,NP-SKU-00117,transfer,244.1,SUP003-DEL-47068,2025-04-17,08:27,UTC,Y,16,
3397,DC-NORW,NP-SKU-00050,receipt,438.3,SUP002-DEL-15398,2025-04-20,21:57,UTC,Y,16,
3398,DC-BHAM,NP-SKU-00061,receipt,351.3,SUP017-DEL-78778,2025-04-22,16:27,UTC,Y,16,
3399,DC-MANC,NP-SKU-00015,write_off,121.9,SUP004-DEL-25592,2025-04-19,21:51,UTC,Y,16,
3400,DC-LEEDS,NP-SKU-00055,write_off,86.6,SUP003-DEL-97499,2025-04-20,17:07,UTC,Y,16,
3401,DC-MANC,NP-SKU-00108,receipt,312.9,SUP016-DEL-53509,2025-04-20,06:25,UTC,Y,16,
3402,DC-NORW,NP-SKU-00006,write_off,469.7,SUP015-DEL-43563,2025-04-22,21:54,UTC,Y,16,
3403,DC-NORW,NP-SKU-00069,write_off,36.3,SUP003-DEL-59472,2025-04-21,14:46,UTC,Y,16,
3404,DC-BRIS,NP-SKU-00008,transfer,331.0,SUP008-DEL-98092,2025-04-19,11:28,UTC,Y,16,
3405,DC-BHAM,NP-SKU-00145,receipt,59.3,SUP012-DEL-44984,2025-04-17,22:15,UTC,Y,16,
3406,DC-MANC,NP-SKU-00107,write_off,277.5,SUP004-DEL-34456,2025-04-20,15:09,UTC,Y,16,
3407,DC-MANC,NP-SKU-00098,transfer,455.4,SUP017-DEL-19561,2025-04-22,19:22,UTC,Y,16,
3408,DC-GLAS,NP-SKU-00115,write_off,56.3,SUP005-DEL-93480,2025-04-20,13:06,UTC,Y,16,
3409,DC-GLAS,NP-SKU-00064,receipt,30.0,SUP004-DEL-74925,2025-04-16,06:43,UTC,Y,16,
3410,DC-LEEDS,NP-SKU-00069,receipt,412.8,SUP010-DEL-23831,2025-04-20,16:07,UTC,Y,16,
3411,DC-LEEDS,NP-SKU-00012,transfer,88.6,SUP009-DEL-52588,2025-04-21,12:23,UTC,Y,16,
3412,DC-BHAM,NP-SKU-00124,receipt,315.3,SUP010-DEL-30835,2025-04-16,08:30,UTC,Y,16,
3413,DC-BRIS,NP-SKU-00051,receipt,10.3,SUP019-DEL-24044,2025-04-19,09:33,UTC,Y,16,
3414,DC-GLAS,NP-SKU-00116,transfer,32.7,SUP005-DEL-51218,2025-04-21,09:11,UTC,Y,16,
3415,DC-BRIS,NP-SKU-00110,write_off,336.0,SUP015-DEL-65315,2025-04-21,18:35,UTC,Y,16,
3416,DC-BRIS,NP-SKU-00070,receipt,171.6,SUP002-DEL-18393,2025-04-17,07:13,UTC,Y,16,
3417,DC-BRIS,NP-SKU-00015,receipt,135.6,SUP013-DEL-68860,2025-04-17,15:11,UTC,Y,16,
3418,DC-BHAM,NP-SKU-00104,write_off,427.5,SUP019-DEL-52343,2025-04-19,10:10,UTC,Y,16,
3419,DC-BRIS,NP-SKU-00138,receipt,293.4,SUP009-DEL-52476,2025-04-19,13:39,UTC,Y,16,
3420,DC-LEEDS,NP-SKU-00033,receipt,26.6,SUP018-DEL-69052,2025-04-16,16:13,UTC,Y,16,
3421,DC-NORW,NP-SKU-00044,write_off,126.5,SUP005-DEL-33406,2025-04-21,13:38,UTC,Y,16,
3422,DC-GLAS,NP-SKU-00057,receipt,40.7,SUP005-DEL-62683,2025-04-17,15:33,UTC,Y,16,
3423,DC-BRIS,NP-SKU-00093,write_off,263.1,SUP007-DEL-31580,2025-04-17,14:53,UTC,Y,16,
3424,DC-GLAS,NP-SKU-00098,transfer,371.3,SUP015-DEL-28597,2025-04-16,14:17,UTC,Y,16,
3425,DC-GLAS,NP-SKU-00035,receipt,270.8,SUP004-DEL-72086,2025-04-20,11:58,UTC,Y,16,
3426,DC-MANC,NP-SKU-00121,receipt,443.0,SUP001-DEL-69145,2025-04-21,18:20,UTC,Y,16,
3427,DC-BRIS,NP-SKU-00050,transfer,102.5,SUP018-DEL-98878,2025-04-21,17:39,UTC,Y,16,
3428,DC-MANC,NP-SKU-00014,receipt,385.3,SUP011-DEL-48036,2025-04-16,09:21,UTC,Y,16,
3429,DC-BRIS,NP-SKU-00050,receipt,53.5,SUP014-DEL-33812,2025-04-19,18:41,UTC,Y,16,
3430,DC-BHAM,NP-SKU-00142,receipt,304.2,SUP018-DEL-98536,2025-04-21,20:29,UTC,Y,16,
3431,DC-GLAS,NP-SKU-00012,write_off,438.5,SUP002-DEL-75210,2025-04-18,18:34,UTC,Y,16,
3432,DC-BHAM,NP-SKU-00131,receipt,144.7,SUP014-DEL-83496,2025-04-18,11:13,UTC,Y,16,
3433,DC-NORW,NP-SKU-00125,transfer,280.4,SUP019-DEL-22609,2025-04-18,07:05,UTC,Y,16,
3434,DC-GLAS,NP-SKU-00062,receipt,344.8,SUP004-DEL-23583,2025-04-18,13:33,UTC,Y,16,
3435,DC-NORW,NP-SKU-00071,receipt,116.6,SUP003-DEL-89041,2025-04-16,09:32,UTC,Y,16,
3436,DC-NORW,NP-SKU-00021,receipt,145.4,SUP007-DEL-62825,2025-04-20,11:52,UTC,Y,16,
3437,DC-BHAM,NP-SKU-00027,transfer,32.8,SUP014-DEL-36642,2025-04-28,08:28,UTC,Y,17,
3438,DC-BRIS,NP-SKU-00013,receipt,334.2,SUP003-DEL-48116,2025-04-29,15:32,UTC,Y,17,
3439,DC-GLAS,NP-SKU-00012,receipt,329.1,SUP002-DEL-55903,2025-04-27,18:11,UTC,Y,17,
3440,DC-NORW,NP-SKU-00076,receipt,294.3,SUP002-DEL-14983,2025-04-23,13:29,UTC,Y,17,
3441,DC-MANC,NP-SKU-00044,receipt,439.0,SUP020-DEL-59847,2025-04-29,17:42,UTC,Y,17,
3442,DC-BRIS,NP-SKU-00044,write_off,106.7,SUP005-DEL-26946,2025-04-27,13:35,UTC,Y,17,
3443,DC-BRIS,NP-SKU-00074,transfer,199.4,SUP004-DEL-55664,2025-04-26,21:32,UTC,Y,17,
3444,DC-GLAS,NP-SKU-00115,receipt,154.5,SUP006-DEL-46027,2025-04-27,11:27,UTC,Y,17,
3445,DC-MANC,NP-SKU-00076,receipt,345.6,SUP009-DEL-90994,2025-04-29,11:58,UTC,Y,17,
3446,DC-MANC,NP-SKU-00090,receipt,244.0,SUP017-DEL-97711,2025-04-24,06:14,UTC,Y,17,
3447,DC-BHAM,NP-SKU-00084,write_off,173.9,SUP012-DEL-14994,2025-04-26,06:17,UTC,Y,17,
3448,DC-GLAS,NP-SKU-00039,receipt,21.5,SUP010-DEL-12105,2025-04-24,15:03,UTC,Y,17,
3449,DC-GLAS,NP-SKU-00023,receipt,117.7,SUP005-DEL-58473,2025-04-29,17:49,UTC,Y,17,
3450,DC-MANC,NP-SKU-00106,receipt,174.6,SUP012-DEL-17719,2025-04-26,07:31,UTC,Y,17,
3451,DC-BRIS,NP-SKU-00093,write_off,482.8,SUP007-DEL-24826,2025-04-29,12:49,UTC,Y,17,
3452,DC-NORW,NP-SKU-00010,receipt,470.8,SUP018-DEL-26858,2025-04-24,12:56,UTC,Y,17,
3453,DC-MANC,NP-SKU-00081,receipt,53.4,SUP017-DEL-32179,2025-04-24,13:39,UTC,Y,17,
3454,DC-BHAM,NP-SKU-00113,receipt,257.2,SUP005-DEL-45760,2025-04-26,11:20,UTC,Y,17,
3455,DC-LEEDS,NP-SKU-00123,receipt,56.1,SUP004-DEL-45865,2025-04-27,13:19,UTC,Y,17,
3456,DC-BRIS,NP-SKU-00085,receipt,285.9,SUP001-DEL-10709,2025-04-23,10:10,UTC,Y,17,
3457,DC-LEEDS,NP-SKU-00100,write_off,165.7,SUP013-DEL-80953,2025-04-29,14:11,UTC,Y,17,
3458,DC-LEEDS,NP-SKU-00006,receipt,111.3,SUP016-DEL-46430,2025-04-26,20:29,UTC,Y,17,
3459,DC-NORW,NP-SKU-00066,write_off,300.2,SUP017-DEL-62407,2025-04-26,15:14,UTC,Y,17,
3460,DC-BHAM,NP-SKU-00080,transfer,144.7,SUP003-DEL-81429,2025-04-27,06:18,UTC,Y,17,
3461,DC-GLAS,NP-SKU-00034,receipt,165.5,SUP008-DEL-19011,2025-04-25,19:53,UTC,Y,17,
3462,DC-BHAM,NP-SKU-00057,receipt,376.6,SUP008-DEL-52257,2025-04-26,11:57,UTC,Y,17,
3463,DC-MANC,NP-SKU-00093,receipt,213.7,SUP017-DEL-65244,2025-04-29,08:38,UTC,Y,17,
3464,DC-MANC,NP-SKU-00112,receipt,478.6,SUP016-DEL-45116,2025-04-23,14:41,UTC,Y,17,
3465,DC-GLAS,NP-SKU-00126,receipt,136.1,SUP002-DEL-42389,2025-04-29,12:48,UTC,Y,17,
3466,DC-BRIS,NP-SKU-00080,receipt,468.3,SUP019-DEL-90703,2025-04-26,20:46,UTC,Y,17,
3467,DC-GLAS,NP-SKU-00057,receipt,20.6,SUP017-DEL-35681,2025-04-27,16:07,UTC,Y,17,
3468,DC-BRIS,NP-SKU-00030,write_off,439.7,SUP011-DEL-93355,2025-04-26,20:23,UTC,Y,17,
3469,DC-BRIS,NP-SKU-00051,receipt,437.4,SUP020-DEL-95631,2025-04-26,14:41,UTC,Y,17,
3470,DC-GLAS,NP-SKU-00009,receipt,225.7,SUP001-DEL-73615,2025-04-25,18:18,UTC,Y,17,
3471,DC-NORW,NP-SKU-00005,receipt,191.1,SUP005-DEL-44528,2025-04-27,08:37,UTC,Y,17,
3472,DC-BRIS,NP-SKU-00043,receipt,146.2,SUP012-DEL-47128,2025-04-23,12:16,UTC,Y,17,
3473,DC-GLAS,NP-SKU-00114,receipt,251.3,SUP014-DEL-51770,2025-04-29,13:20,UTC,Y,17,
3474,DC-BHAM,NP-SKU-00113,receipt,328.9,SUP020-DEL-29524,2025-04-24,18:56,UTC,Y,17,
3475,DC-GLAS,NP-SKU-00138,receipt,450.3,SUP009-DEL-74938,2025-04-26,16:46,UTC,Y,17,
3476,DC-BRIS,NP-SKU-00007,write_off,389.6,SUP008-DEL-90087,2025-04-23,06:07,UTC,Y,17,
3477,DC-GLAS,NP-SKU-00046,receipt,71.7,SUP012-DEL-50216,2025-04-28,10:44,UTC,Y,17,
3478,DC-NORW,NP-SKU-00148,receipt,362.3,SUP006-DEL-57431,2025-04-24,11:52,UTC,Y,17,
3479,DC-NORW,NP-SKU-00101,transfer,19.0,SUP003-DEL-32734,2025-04-26,08:36,UTC,Y,17,
3480,DC-GLAS,NP-SKU-00049,receipt,417.0,SUP007-DEL-11635,2025-04-23,06:26,UTC,Y,17,
3481,DC-LEEDS,NP-SKU-00122,receipt,86.9,SUP018-DEL-54313,2025-04-28,07:25,UTC,Y,17,
3482,DC-BHAM,NP-SKU-00024,receipt,224.9,SUP008-DEL-92751,2025-04-28,13:35,UTC,Y,17,
3483,DC-BRIS,NP-SKU-00004,receipt,481.9,SUP006-DEL-84863,2025-04-28,20:27,UTC,Y,17,
3484,DC-LEEDS,NP-SKU-00125,transfer,390.0,SUP003-DEL-74606,2025-04-27,13:53,UTC,Y,17,
3485,DC-BHAM,NP-SKU-00031,receipt,466.4,SUP003-DEL-84093,2025-04-26,11:04,UTC,Y,17,
3486,DC-BHAM,NP-SKU-00018,receipt,99.4,SUP010-DEL-95233,2025-04-29,06:15,UTC,Y,17,
3487,DC-GLAS,NP-SKU-00035,transfer,316.4,SUP005-DEL-54942,2025-04-29,15:02,UTC,Y,17,
3488,DC-BHAM,NP-SKU-00078,receipt,186.7,SUP019-DEL-55656,2025-04-25,17:07,UTC,Y,17,
3489,DC-BRIS,NP-SKU-00066,receipt,445.5,SUP013-DEL-33178,2025-04-25,17:09,UTC,Y,17,
3490,DC-BHAM,NP-SKU-00049,write_off,405.5,SUP007-DEL-48339,2025-04-28,13:06,UTC,Y,17,
3491,DC-BHAM,NP-SKU-00074,transfer,490.3,SUP019-DEL-54435,2025-04-28,09:19,UTC,Y,17,
3492,DC-GLAS,NP-SKU-00105,write_off,260.1,SUP010-DEL-59077,2025-04-24,14:38,UTC,Y,17,
3493,DC-BRIS,NP-SKU-00061,receipt,227.5,SUP013-DEL-81083,2025-04-28,09:52,UTC,Y,17,
3494,DC-MANC,NP-SKU-00127,transfer,111.0,SUP014-DEL-31035,2025-04-28,21:57,UTC,Y,17,
3495,DC-LEEDS,NP-SKU-00126,write_off,206.5,SUP008-DEL-88643,2025-04-24,09:15,UTC,Y,17,
3496,DC-MANC,NP-SKU-00095,transfer,247.3,SUP009-DEL-13057,2025-04-25,20:18,UTC,Y,17,
3497,DC-GLAS,NP-SKU-00053,receipt,150.9,SUP004-DEL-93433,2025-04-28,09:27,UTC,Y,17,
3498,DC-BHAM,NP-SKU-00116,transfer,297.6,SUP018-DEL-38022,2025-04-29,08:03,UTC,Y,17,
3499,DC-MANC,NP-SKU-00132,receipt,105.3,SUP010-DEL-93798,2025-04-29,07:17,UTC,Y,17,
3500,DC-BRIS,NP-SKU-00134,transfer,23.1,SUP011-DEL-76936,2025-04-23,22:32,UTC,Y,17,
3501,DC-MANC,NP-SKU-00008,receipt,111.1,SUP016-DEL-52906,2025-04-28,20:04,UTC,Y,17,
3502,DC-MANC,NP-SKU-00041,transfer,391.4,SUP019-DEL-23602,2025-04-25,06:11,UTC,Y,17,
3503,DC-NORW,NP-SKU-00072,write_off,437.3,SUP010-DEL-27340,2025-04-24,21:01,UTC,Y,17,
3504,DC-NORW,NP-SKU-00139,receipt,54.4,SUP001-DEL-33275,2025-04-29,06:54,UTC,Y,17,
3505,DC-GLAS,NP-SKU-00037,receipt,222.4,SUP017-DEL-68392,2025-04-29,08:04,UTC,Y,17,
3506,DC-LEEDS,NP-SKU-00041,receipt,208.5,SUP003-DEL-10779,2025-04-26,20:36,UTC,Y,17,
3507,DC-BRIS,NP-SKU-00040,receipt,485.6,SUP009-DEL-49227,2025-04-24,15:43,UTC,Y,17,
3508,DC-BHAM,NP-SKU-00063,receipt,131.6,SUP001-DEL-47829,2025-04-24,12:23,UTC,Y,17,
3509,DC-LEEDS,NP-SKU-00013,receipt,91.1,SUP002-DEL-34191,2025-04-28,06:43,UTC,Y,17,
3510,DC-BHAM,NP-SKU-00140,transfer,241.5,SUP013-DEL-22428,2025-04-25,16:07,UTC,Y,17,
3511,DC-GLAS,NP-SKU-00135,receipt,59.3,SUP004-DEL-39951,2025-04-23,08:22,UTC,Y,17,
3512,DC-NORW,NP-SKU-00076,transfer,34.9,SUP006-DEL-67431,2025-04-25,21:46,UTC,Y,17,
3513,DC-LEEDS,NP-SKU-00033,transfer,367.9,SUP005-DEL-31834,2025-04-27,16:13,UTC,Y,17,
3514,DC-BRIS,NP-SKU-00006,write_off,241.9,SUP005-DEL-80755,2025-04-28,11:08,UTC,Y,17,
3515,DC-MANC,NP-SKU-00011,write_off,99.6,SUP015-DEL-40658,2025-04-26,11:14,UTC,Y,17,
3516,DC-BHAM,NP-SKU-00040,transfer,142.7,SUP004-DEL-94792,2025-04-26,11:12,UTC,Y,17,
3517,DC-BRIS,NP-SKU-00108,transfer,97.3,SUP003-DEL-45990,2025-04-23,17:24,UTC,Y,17,
3518,DC-BRIS,NP-SKU-00056,transfer,354.8,SUP001-DEL-83570,2025-04-28,11:13,UTC,Y,17,
3519,DC-MANC,NP-SKU-00023,receipt,141.9,SUP020-DEL-67812,2025-04-29,13:31,UTC,Y,17,
3520,DC-NORW,NP-SKU-00083,receipt,121.8,SUP011-DEL-52070,2025-04-24,22:42,UTC,Y,17,
3521,DC-NORW,NP-SKU-00039,transfer,188.7,SUP010-DEL-17061,2025-04-27,11:18,UTC,Y,17,
3522,DC-LEEDS,NP-SKU-00048,write_off,61.4,SUP005-DEL-29034,2025-04-27,11:46,UTC,Y,17,
3523,DC-LEEDS,NP-SKU-00016,receipt,402.2,SUP007-DEL-10701,2025-04-24,17:59,UTC,Y,17,
3524,DC-MANC,NP-SKU-00077,receipt,122.8,SUP018-DEL-90038,2025-04-29,22:54,UTC,Y,17,
3525,DC-GLAS,NP-SKU-00092,write_off,419.5,SUP008-DEL-67761,2025-04-26,20:32,UTC,Y,17,
3526,DC-NORW,NP-SKU-00127,receipt,195.3,SUP020-DEL-77574,2025-04-26,19:42,UTC,Y,17,
3527,DC-GLAS,NP-SKU-00069,receipt,61.8,SUP015-DEL-76466,2025-04-23,10:14,UTC,Y,17,
3528,DC-MANC,NP-SKU-00017,receipt,393.2,SUP001-DEL-66929,2025-04-24,13:27,UTC,Y,17,
3529,DC-MANC,NP-SKU-00070,receipt,432.4,SUP004-DEL-28580,2025-04-24,11:22,UTC,Y,17,
3530,DC-NORW,NP-SKU-00028,receipt,447.2,SUP019-DEL-35941,2025-04-26,22:18,UTC,Y,17,
3531,DC-LEEDS,NP-SKU-00012,receipt,491.8,SUP015-DEL-94310,2025-04-25,09:56,UTC,Y,17,
3532,DC-LEEDS,NP-SKU-00023,receipt,120.6,SUP007-DEL-29394,2025-04-24,16:06,UTC,Y,17,
3533,DC-MANC,NP-SKU-00095,receipt,473.7,SUP016-DEL-62916,2025-04-29,08:12,UTC,Y,17,
3534,DC-GLAS,NP-SKU-00029,transfer,193.7,SUP009-DEL-49882,2025-04-26,06:01,UTC,Y,17,
3535,DC-NORW,NP-SKU-00135,receipt,98.7,SUP019-DEL-36607,2025-04-25,11:32,UTC,Y,17,
3536,DC-NORW,NP-SKU-00110,receipt,491.8,SUP007-DEL-51337,2025-04-25,09:44,UTC,Y,17,
3537,DC-BHAM,NP-SKU-00120,receipt,309.3,SUP004-DEL-63940,2025-04-24,17:40,UTC,Y,17,
3538,DC-LEEDS,NP-SKU-00027,write_off,104.0,SUP009-DEL-30397,2025-04-29,17:53,UTC,Y,17,
3539,DC-LEEDS,NP-SKU-00086,write_off,240.4,SUP011-DEL-45944,2025-04-25,08:13,UTC,Y,17,
3540,DC-GLAS,NP-SKU-00035,receipt,408.2,SUP015-DEL-38856,2025-04-24,16:49,UTC,Y,17,
3541,DC-GLAS,NP-SKU-00055,receipt,164.9,SUP005-DEL-25697,2025-04-27,19:29,UTC,Y,17,
3542,DC-BRIS,NP-SKU-00145,receipt,137.1,SUP020-DEL-12324,2025-04-26,08:21,UTC,Y,17,
3543,DC-NORW,NP-SKU-00002,receipt,307.1,SUP011-DEL-77853,2025-04-23,08:49,UTC,Y,17,
3544,DC-BRIS,NP-SKU-00119,write_off,320.1,SUP007-DEL-66177,2025-04-25,13:04,UTC,Y,17,
3545,DC-LEEDS,NP-SKU-00148,receipt,213.5,SUP008-DEL-58001,2025-04-29,06:36,UTC,Y,17,
3546,DC-LEEDS,NP-SKU-00002,transfer,499.2,SUP001-DEL-41365,2025-04-26,17:46,UTC,Y,17,
3547,DC-GLAS,NP-SKU-00115,receipt,244.0,SUP014-DEL-41031,2025-04-29,21:10,UTC,Y,17,
3548,DC-BHAM,NP-SKU-00054,write_off,424.1,SUP011-DEL-19736,2025-04-26,10:07,UTC,Y,17,
3549,DC-NORW,NP-SKU-00052,write_off,452.0,SUP016-DEL-57848,2025-04-23,19:32,UTC,Y,17,
3550,DC-BRIS,NP-SKU-00076,receipt,129.8,SUP011-DEL-29390,2025-04-25,15:18,UTC,Y,17,
3551,DC-MANC,NP-SKU-00108,write_off,301.7,SUP004-DEL-39366,2025-04-26,07:13,UTC,Y,17,
3552,DC-BRIS,NP-SKU-00129,write_off,160.3,SUP002-DEL-35239,2025-04-23,18:17,UTC,Y,17,
3553,DC-GLAS,NP-SKU-00097,receipt,368.8,SUP004-DEL-41245,2025-04-26,20:08,UTC,Y,17,
3554,DC-NORW,NP-SKU-00100,write_off,453.0,SUP003-DEL-45952,2025-04-26,20:39,UTC,Y,17,
3555,DC-BRIS,NP-SKU-00112,transfer,76.5,SUP014-DEL-36879,2025-04-28,07:57,UTC,Y,17,
3556,DC-NORW,NP-SKU-00007,write_off,237.7,SUP013-DEL-49922,2025-04-25,12:32,UTC,Y,17,
3557,DC-NORW,NP-SKU-00091,receipt,296.7,SUP018-DEL-51833,2025-04-25,20:54,UTC,Y,17,
3558,DC-MANC,NP-SKU-00110,transfer,309.5,SUP020-DEL-67030,2025-04-29,14:50,UTC,Y,17,
3559,DC-GLAS,NP-SKU-00023,receipt,245.2,SUP009-DEL-98717,2025-04-26,06:00,UTC,Y,17,
3560,DC-NORW,NP-SKU-00011,receipt,422.3,SUP017-DEL-66223,2025-04-23,14:19,UTC,Y,17,
3561,DC-LEEDS,NP-SKU-00071,receipt,33.2,SUP005-DEL-31050,2025-04-28,17:54,UTC,Y,17,
3562,DC-MANC,NP-SKU-00053,receipt,260.8,SUP014-DEL-24963,2025-04-27,11:34,UTC,Y,17,
3563,DC-BRIS,NP-SKU-00089,receipt,95.5,SUP011-DEL-96326,2025-04-24,18:58,UTC,Y,17,
3564,DC-GLAS,NP-SKU-00094,receipt,342.4,SUP002-DEL-61361,2025-04-27,10:34,UTC,Y,17,
3565,DC-GLAS,NP-SKU-00109,receipt,15.1,SUP004-DEL-24408,2025-04-25,15:23,UTC,Y,17,
3566,DC-MANC,NP-SKU-00113,transfer,484.9,SUP010-DEL-84516,2025-04-24,08:04,UTC,Y,17,
3567,DC-BRIS,NP-SKU-00008,transfer,84.7,SUP005-DEL-39251,2025-04-23,17:48,UTC,Y,17,
3568,DC-BHAM,NP-SKU-00054,receipt,250.8,SUP010-DEL-85481,2025-04-27,19:16,UTC,Y,17,
3569,DC-BHAM,NP-SKU-00099,write_off,259.5,SUP015-DEL-32489,2025-04-25,15:01,UTC,Y,17,
3570,DC-NORW,NP-SKU-00076,receipt,64.8,SUP019-DEL-22805,2025-04-24,21:05,UTC,Y,17,
3571,DC-BRIS,NP-SKU-00104,write_off,498.9,SUP013-DEL-57365,2025-04-27,21:51,UTC,Y,17,
3572,DC-GLAS,NP-SKU-00057,receipt,385.6,SUP017-DEL-88978,2025-04-26,10:05,UTC,Y,17,
3573,DC-BRIS,NP-SKU-00025,transfer,98.9,SUP017-DEL-12715,2025-04-28,15:12,UTC,Y,17,
3574,DC-LEEDS,NP-SKU-00039,receipt,351.5,SUP001-DEL-54006,2025-04-26,07:44,UTC,Y,17,
3575,DC-MANC,NP-SKU-00104,transfer,491.3,SUP018-DEL-47395,2025-04-23,18:22,UTC,Y,17,
3576,DC-BHAM,NP-SKU-00099,receipt,191.0,SUP003-DEL-31241,2025-04-29,21:22,UTC,Y,17,
3577,DC-MANC,NP-SKU-00013,transfer,356.1,SUP011-DEL-16762,2025-04-24,16:45,UTC,Y,17,
3578,DC-BHAM,NP-SKU-00048,receipt,493.8,SUP015-DEL-48196,2025-04-24,12:30,UTC,Y,17,
3579,DC-BRIS,NP-SKU-00136,receipt,246.6,SUP001-DEL-90515,2025-04-23,11:28,UTC,Y,17,
3580,DC-BHAM,NP-SKU-00013,write_off,241.9,SUP007-DEL-84978,2025-04-25,09:14,UTC,Y,17,
3581,DC-MANC,NP-SKU-00085,receipt,210.9,SUP013-DEL-29980,2025-04-24,14:28,UTC,Y,17,
3582,DC-NORW,NP-SKU-00096,write_off,212.6,SUP017-DEL-15664,2025-04-29,22:37,UTC,Y,17,
3583,DC-MANC,NP-SKU-00052,receipt,389.5,SUP018-DEL-71868,2025-04-24,22:49,UTC,Y,17,
3584,DC-NORW,NP-SKU-00115,receipt,124.9,SUP019-DEL-86272,2025-04-25,10:33,UTC,Y,17,
3585,DC-GLAS,NP-SKU-00044,receipt,87.0,SUP014-DEL-79971,2025-04-25,20:26,UTC,Y,17,
