transaction_id,member_id,transaction_type,points,basket_value_gbp,store_id,channel,sku,transaction_at,created_at
11948,435,redeem,232,,12,online,,2025-06-01 19:34:00,2025-06-01 19:34:00
3713,424,earn,181,158.1,9,in_store,NP-SKU-00055,2025-06-01 20:33:00,2025-06-01 20:33:00
1149,1,redeem,125,,,in_store,,2025-06-01 21:13:00,2025-06-01 21:13:00
5400,55,earn,263,94.94,,online,NP-SKU-00143,2025-06-01 21:24:00,2025-06-01 21:24:00
323,77,earn,382,169.44,19,in_store,NP-SKU-00074,2025-06-01 21:34:00,2025-06-01 21:34:00
8908,435,earn,201,179.69,,online,NP-SKU-00062,2025-06-01 21:40:00,2025-06-01 21:40:00
7200,130,earn,455,163.82,,online,NP-SKU-00007,2025-06-01 22:24:00,2025-06-01 22:24:00
8784,415,redeem,76,,,in_store,,2025-06-01 22:34:00,2025-06-01 22:34:00
6090,396,earn,445,26.07,14,online,NP-SKU-00098,2025-06-02 08:18:00,2025-06-02 08:18:00
7760,459,earn,184,20.95,9,click_collect,NP-SKU-00058,2025-06-02 08:34:00,2025-06-02 08:34:00
9637,126,redeem,99,,17,in_store,,2025-06-02 10:21:00,2025-06-02 10:21:00
5836,486,redeem,114,,23,click_collect,,2025-06-02 10:38:00,2025-06-02 10:38:00
4927,462,redeem,260,,1,in_store,,2025-06-02 11:14:00,2025-06-02 11:14:00
5355,486,redeem,132,,,click_collect,,2025-06-02 11:23:00,2025-06-02 11:23:00
9970,420,redeem,173,,28,click_collect,,2025-06-02 11:23:00,2025-06-02 11:23:00
11693,114,earn,163,73.82,30,click_collect,NP-SKU-00075,2025-06-02 13:27:00,2025-06-02 13:27:00
1650,12,redeem,245,,19,click_collect,,2025-06-02 13:42:00,2025-06-02 13:42:00
3784,59,redeem,232,,28,in_store,,2025-06-02 14:49:00,2025-06-02 14:49:00
5772,163,redeem,83,,29,click_collect,,2025-06-02 15:38:00,2025-06-02 15:38:00
4737,166,earn,204,58.34,3,click_collect,NP-SKU-00024,2025-06-02 16:05:00,2025-06-02 16:05:00
4450,234,redeem,105,,7,click_collect,,2025-06-02 16:52:00,2025-06-02 16:52:00
7686,438,earn,39,122.8,20,online,NP-SKU-00091,2025-06-02 21:36:00,2025-06-02 21:36:00
12387,457,earn,413,56.5,30,in_store,NP-SKU-00047,2025-06-02 22:05:00,2025-06-02 22:05:00
10689,259,redeem,153,,4,online,,2025-06-02 22:09:00,2025-06-02 22:09:00
6590,416,redeem,97,,24,click_collect,,2025-06-02 22:46:00,2025-06-02 22:46:00
5762,205,earn,130,76.64,25,online,NP-SKU-00057,2025-06-03 08:02:00,2025-06-03 08:02:00
11893,386,earn,151,167.01,17,in_store,NP-SKU-00043,2025-06-03 09:20:00,2025-06-03 09:20:00
10012,450,earn,218,5.03,24,online,NP-SKU-00056,2025-06-03 10:22:00,2025-06-03 10:22:00
9507,490,earn,214,57.82,20,click_collect,NP-SKU-00047,2025-06-03 10:36:00,2025-06-03 10:36:00
6568,26,earn,50,17.02,,online,NP-SKU-00114,2025-06-03 13:14:00,2025-06-03 13:14:00
10479,204,earn,432,68.47,18,in_store,NP-SKU-00088,2025-06-03 14:13:00,2025-06-03 14:13:00
12393,245,redeem,164,,30,click_collect,,2025-06-03 16:45:00,2025-06-03 16:45:00
416,215,redeem,169,,2,click_collect,,2025-06-03 16:48:00,2025-06-03 16:48:00
11015,316,earn,319,16.58,21,online,NP-SKU-00043,2025-06-03 17:44:00,2025-06-03 17:44:00
8237,99,earn,67,53.86,10,online,NP-SKU-00015,2025-06-03 18:09:00,2025-06-03 18:09:00
5838,302,earn,462,9.72,23,online,NP-SKU-00092,2025-06-03 18:33:00,2025-06-03 18:33:00
12135,451,earn,432,82.03,5,click_collect,NP-SKU-00132,2025-06-03 19:15:00,2025-06-03 19:15:00
932,214,earn,374,135.92,10,online,NP-SKU-00106,2025-06-03 19:21:00,2025-06-03 19:21:00
10407,449,redeem,140,,,in_store,,2025-06-03 20:01:00,2025-06-03 20:01:00
10926,300,earn,320,70.07,23,online,NP-SKU-00107,2025-06-03 20:12:00,2025-06-03 20:12:00
5533,346,earn,328,157.89,23,online,NP-SKU-00073,2025-06-03 20:18:00,2025-06-03 20:18:00
1072,477,earn,62,42.01,23,click_collect,NP-SKU-00131,2025-06-03 20:37:00,2025-06-03 20:37:00
6107,192,earn,187,104.12,,online,NP-SKU-00017,2025-06-03 20:59:00,2025-06-03 20:59:00
10510,205,redeem,145,,,online,,2025-06-03 21:59:00,2025-06-03 21:59:00
7825,279,earn,323,93.6,13,online,NP-SKU-00047,2025-06-03 22:27:00,2025-06-03 22:27:00
6701,109,earn,53,37.33,22,in_store,NP-SKU-00124,2025-06-03 22:30:00,2025-06-03 22:30:00
5884,94,redeem,266,,1,online,,2025-06-03 22:50:00,2025-06-03 22:50:00
3841,3,earn,391,129.86,8,in_store,NP-SKU-00092,2025-06-04 10:34:00,2025-06-04 10:34:00
3153,391,earn,32,31.0,14,click_collect,NP-SKU-00038,2025-06-04 11:05:00,2025-06-04 11:05:00
10249,269,redeem,185,,,in_store,,2025-06-04 11:27:00,2025-06-04 11:27:00
9017,32,earn,138,135.98,7,in_store,NP-SKU-00086,2025-06-04 11:30:00,2025-06-04 11:30:00
10100,32,redeem,275,,7,in_store,,2025-06-04 11:54:00,2025-06-04 11:54:00
11363,8,redeem,120,,30,in_store,,2025-06-04 12:13:00,2025-06-04 12:13:00
11876,286,earn,223,68.36,,online,NP-SKU-00055,2025-06-04 12:48:00,2025-06-04 12:48:00
11970,150,redeem,204,,25,in_store,,2025-06-04 12:53:00,2025-06-04 12:53:00
7913,9,earn,325,91.96,7,in_store,NP-SKU-00003,2025-06-04 13:02:00,2025-06-04 13:02:00
7740,23,redeem,99,,8,click_collect,,2025-06-04 13:17:00,2025-06-04 13:17:00
4695,54,earn,298,23.98,,click_collect,NP-SKU-00142,2025-06-04 13:24:00,2025-06-04 13:24:00
12188,104,earn,435,113.94,3,click_collect,NP-SKU-00060,2025-06-04 13:52:00,2025-06-04 13:52:00
723,329,earn,489,176.51,29,click_collect,NP-SKU-00076,2025-06-04 14:25:00,2025-06-04 14:25:00
8771,162,earn,480,52.72,25,online,NP-SKU-00145,2025-06-04 16:30:00,2025-06-04 16:30:00
8025,479,earn,334,19.67,20,in_store,NP-SKU-00092,2025-06-04 16:41:00,2025-06-04 16:41:00
11794,54,earn,169,26.94,22,click_collect,NP-SKU-00024,2025-06-04 18:49:00,2025-06-04 18:49:00
12382,190,earn,22,43.77,2,in_store,NP-SKU-00021,2025-06-04 19:25:00,2025-06-04 19:25:00
10864,135,redeem,102,,3,in_store,,2025-06-04 19:51:00,2025-06-04 19:51:00
10245,500,earn,108,160.32,27,online,NP-SKU-00023,2025-06-04 21:02:00,2025-06-04 21:02:00
11107,159,earn,69,98.61,29,in_store,NP-SKU-00086,2025-06-04 21:47:00,2025-06-04 21:47:00
4776,289,earn,80,60.6,7,click_collect,NP-SKU-00008,2025-06-05 08:11:00,2025-06-05 08:11:00
4204,239,earn,90,5.34,16,in_store,NP-SKU-00143,2025-06-05 08:21:00,2025-06-05 08:21:00
13060,52,earn,403,110.16,10,click_collect,NP-SKU-00014,2025-06-05 08:23:00,2025-06-05 08:23:00
320,265,earn,95,177.26,26,in_store,NP-SKU-00033,2025-06-05 08:27:00,2025-06-05 08:27:00
5113,290,earn,240,173.44,11,online,NP-SKU-00027,2025-06-05 08:34:00,2025-06-05 08:34:00
4995,155,redeem,97,,26,online,,2025-06-05 08:41:00,2025-06-05 08:41:00
4185,406,earn,310,56.97,25,click_collect,NP-SKU-00048,2025-06-05 09:19:00,2025-06-05 09:19:00
9435,254,earn,218,125.33,29,online,NP-SKU-00044,2025-06-05 09:26:00,2025-06-05 09:26:00
1250,345,redeem,218,,1,click_collect,,2025-06-05 09:33:00,2025-06-05 09:33:00
1837,472,redeem,95,,,online,,2025-06-05 10:20:00,2025-06-05 10:20:00
8198,241,earn,427,130.6,5,click_collect,NP-SKU-00087,2025-06-05 10:23:00,2025-06-05 10:23:00
12704,323,earn,463,49.45,,in_store,NP-SKU-00146,2025-06-05 10:29:00,2025-06-05 10:29:00
9967,347,earn,470,108.11,,click_collect,NP-SKU-00026,2025-06-05 10:54:00,2025-06-05 10:54:00
12187,187,redeem,124,,16,click_collect,,2025-06-05 10:57:00,2025-06-05 10:57:00
9211,280,earn,229,99.55,16,in_store,NP-SKU-00032,2025-06-05 11:20:00,2025-06-05 11:20:00
11934,208,earn,144,159.73,9,in_store,NP-SKU-00078,2025-06-05 11:26:00,2025-06-05 11:26:00
114,312,earn,316,107.44,13,click_collect,NP-SKU-00136,2025-06-05 12:29:00,2025-06-05 12:29:00
1360,72,redeem,285,,25,online,,2025-06-05 13:21:00,2025-06-05 13:21:00
3786,442,redeem,70,,24,online,,2025-06-05 13:26:00,2025-06-05 13:26:00
3147,175,redeem,148,,,click_collect,,2025-06-05 13:47:00,2025-06-05 13:47:00
7297,140,earn,473,79.16,10,online,NP-SKU-00136,2025-06-05 14:12:00,2025-06-05 14:12:00
1653,375,redeem,80,,23,online,,2025-06-05 14:29:00,2025-06-05 14:29:00
10505,177,redeem,197,,19,online,,2025-06-05 14:34:00,2025-06-05 14:34:00
3958,164,earn,150,50.0,,in_store,NP-SKU-00026,2025-06-05 14:48:00,2025-06-05 14:48:00
1246,477,earn,218,40.38,,online,NP-SKU-00076,2025-06-05 14:57:00,2025-06-05 14:57:00
9409,73,redeem,109,,22,online,,2025-06-05 15:13:00,2025-06-05 15:13:00
7618,459,redeem,149,,11,online,,2025-06-05 15:15:00,2025-06-05 15:15:00
6638,314,earn,349,153.35,22,online,NP-SKU-00138,2025-06-05 15:48:00,2025-06-05 15:48:00
12273,134,earn,111,137.46,6,click_collect,NP-SKU-00075,2025-06-05 15:57:00,2025-06-05 15:57:00
8761,135,redeem,196,,20,click_collect,,2025-06-05 16:02:00,2025-06-05 16:02:00
10006,371,redeem,120,,8,click_collect,,2025-06-05 16:15:00,2025-06-05 16:15:00
1421,122,earn,165,43.48,27,online,NP-SKU-00053,2025-06-05 16:39:00,2025-06-05 16:39:00
4908,381,earn,197,140.28,30,click_collect,NP-SKU-00085,2025-06-05 16:40:00,2025-06-05 16:40:00
3705,202,earn,125,41.31,10,click_collect,NP-SKU-00013,2025-06-05 16:52:00,2025-06-05 16:52:00
6908,495,earn,16,27.18,25,click_collect,NP-SKU-00133,2025-06-05 17:01:00,2025-06-05 17:01:00
10730,211,earn,121,110.48,28,in_store,NP-SKU-00068,2025-06-05 17:04:00,2025-06-05 17:04:00
4080,521,redeem,163,,,online,,2025-06-05 17:31:00,2025-06-05 17:31:00
1819,137,earn,427,116.34,18,click_collect,NP-SKU-00127,2025-06-05 17:43:00,2025-06-05 17:43:00
7252,340,earn,16,28.99,26,online,NP-SKU-00148,2025-06-05 18:08:00,2025-06-05 18:08:00
941,397,earn,244,157.04,,in_store,NP-SKU-00039,2025-06-05 18:29:00,2025-06-05 18:29:00
6233,91,redeem,71,,26,click_collect,,2025-06-05 18:34:00,2025-06-05 18:34:00
13024,162,earn,496,13.26,13,click_collect,NP-SKU-00060,2025-06-05 19:52:00,2025-06-05 19:52:00
818,104,redeem,59,,20,online,,2025-06-05 19:56:00,2025-06-05 19:56:00
10450,86,earn,440,100.48,4,online,NP-SKU-00144,2025-06-05 19:57:00,2025-06-05 19:57:00
1697,160,earn,85,64.15,6,online,NP-SKU-00149,2025-06-05 20:15:00,2025-06-05 20:15:00
2935,95,earn,194,64.0,,in_store,NP-SKU-00118,2025-06-05 20:38:00,2025-06-05 20:38:00
8647,476,earn,496,132.64,18,online,NP-SKU-00127,2025-06-05 20:43:00,2025-06-05 20:43:00
11379,404,earn,237,100.95,,online,NP-SKU-00049,2025-06-05 20:44:00,2025-06-05 20:44:00
11092,283,redeem,257,,17,click_collect,,2025-06-05 21:05:00,2025-06-05 21:05:00
11223,65,redeem,139,,7,online,,2025-06-05 21:19:00,2025-06-05 21:19:00
1218,456,earn,99,105.66,25,click_collect,NP-SKU-00111,2025-06-05 22:01:00,2025-06-05 22:01:00
5998,324,redeem,205,,,click_collect,,2025-06-05 22:18:00,2025-06-05 22:18:00
2199,497,redeem,108,,1,click_collect,,2025-06-05 22:31:00,2025-06-05 22:31:00
6656,436,redeem,299,,30,click_collect,,2025-06-05 22:32:00,2025-06-05 22:32:00
2397,60,redeem,205,,15,online,,2025-06-05 22:58:00,2025-06-05 22:58:00
2927,22,earn,66,49.01,,online,NP-SKU-00068,2025-06-05 22:59:00,2025-06-05 22:59:00
5306,424,earn,269,47.11,,online,NP-SKU-00137,2025-06-06 08:42:00,2025-06-06 08:42:00
8440,172,earn,267,112.86,18,click_collect,NP-SKU-00105,2025-06-06 09:55:00,2025-06-06 09:55:00
8653,86,earn,429,69.79,29,in_store,NP-SKU-00137,2025-06-06 10:32:00,2025-06-06 10:32:00
979,263,earn,66,42.97,8,in_store,NP-SKU-00033,2025-06-06 12:17:00,2025-06-06 12:17:00
6194,476,redeem,116,,2,in_store,,2025-06-06 12:29:00,2025-06-06 12:29:00
1309,471,earn,120,55.2,13,online,NP-SKU-00042,2025-06-06 13:47:00,2025-06-06 13:47:00
6750,121,earn,392,107.77,26,click_collect,NP-SKU-00026,2025-06-06 13:58:00,2025-06-06 13:58:00
51,356,earn,213,62.9,2,in_store,NP-SKU-00108,2025-06-06 14:57:00,2025-06-06 14:57:00
11064,96,earn,429,117.79,13,in_store,NP-SKU-00078,2025-06-06 15:25:00,2025-06-06 15:25:00
131,309,redeem,69,,21,online,,2025-06-06 15:48:00,2025-06-06 15:48:00
3882,11,earn,18,55.1,26,online,NP-SKU-00078,2025-06-06 17:15:00,2025-06-06 17:15:00
7489,154,earn,285,119.49,14,in_store,NP-SKU-00044,2025-06-06 17:30:00,2025-06-06 17:30:00
9817,295,redeem,204,,14,in_store,,2025-06-06 21:14:00,2025-06-06 21:14:00
6356,410,redeem,231,,14,online,,2025-06-06 22:22:00,2025-06-06 22:22:00
8339,1,redeem,111,,9,in_store,,2025-06-07 08:14:00,2025-06-07 08:14:00
9987,220,earn,128,76.41,19,in_store,NP-SKU-00088,2025-06-07 08:31:00,2025-06-07 08:31:00
7074,380,earn,179,32.06,12,online,NP-SKU-00072,2025-06-07 08:52:00,2025-06-07 08:52:00
10370,280,earn,413,68.25,,in_store,NP-SKU-00058,2025-06-07 09:21:00,2025-06-07 09:21:00
1923,229,earn,298,108.96,19,click_collect,NP-SKU-00135,2025-06-07 09:41:00,2025-06-07 09:41:00
8687,342,earn,242,161.69,23,online,NP-SKU-00114,2025-06-07 09:53:00,2025-06-07 09:53:00
12104,384,earn,124,162.29,10,in_store,NP-SKU-00107,2025-06-07 11:54:00,2025-06-07 11:54:00
12731,37,redeem,229,,22,click_collect,,2025-06-07 12:02:00,2025-06-07 12:02:00
7340,142,redeem,184,,2,click_collect,,2025-06-07 12:15:00,2025-06-07 12:15:00
889,264,earn,13,139.65,16,online,NP-SKU-00096,2025-06-07 12:23:00,2025-06-07 12:23:00
5488,1,redeem,155,,,online,,2025-06-07 16:58:00,2025-06-07 16:58:00
10859,7,earn,189,51.71,,in_store,NP-SKU-00149,2025-06-07 17:15:00,2025-06-07 17:15:00
13260,111,earn,363,134.83,2,click_collect,NP-SKU-00140,2025-06-07 17:29:00,2025-06-07 17:29:00
561,305,earn,387,46.64,21,in_store,NP-SKU-00054,2025-06-07 17:46:00,2025-06-07 17:46:00
12494,332,earn,311,118.68,,in_store,NP-SKU-00144,2025-06-07 19:40:00,2025-06-07 19:40:00
10381,94,earn,72,133.73,4,online,NP-SKU-00031,2025-06-07 19:46:00,2025-06-07 19:46:00
2685,350,earn,372,34.87,,online,NP-SKU-00083,2025-06-07 19:56:00,2025-06-07 19:56:00
1840,364,earn,96,131.15,6,click_collect,NP-SKU-00125,2025-06-07 20:15:00,2025-06-07 20:15:00
9480,275,earn,77,104.59,12,online,NP-SKU-00091,2025-06-07 20:22:00,2025-06-07 20:22:00
7368,404,earn,362,100.69,,online,NP-SKU-00139,2025-06-07 21:23:00,2025-06-07 21:23:00
9744,177,earn,473,145.48,8,in_store,NP-SKU-00143,2025-06-07 22:31:00,2025-06-07 22:31:00
4275,298,earn,442,106.32,,online,NP-SKU-00031,2025-06-08 08:09:00,2025-06-08 08:09:00
11244,155,earn,95,173.16,8,online,NP-SKU-00108,2025-06-08 09:31:00,2025-06-08 09:31:00
8917,291,earn,441,68.5,19,online,NP-SKU-00115,2025-06-08 10:59:00,2025-06-08 10:59:00
11677,305,earn,311,169.84,29,click_collect,NP-SKU-00139,2025-06-08 11:07:00,2025-06-08 11:07:00
4519,95,earn,200,123.19,27,click_collect,NP-SKU-00146,2025-06-08 11:36:00,2025-06-08 11:36:00
9472,33,redeem,80,,,click_collect,,2025-06-08 11:49:00,2025-06-08 11:49:00
10057,187,earn,489,157.46,1,in_store,NP-SKU-00047,2025-06-08 12:00:00,2025-06-08 12:00:00
4306,30,redeem,247,,17,in_store,,2025-06-08 12:27:00,2025-06-08 12:27:00
10671,265,earn,179,113.58,10,click_collect,NP-SKU-00002,2025-06-08 13:32:00,2025-06-08 13:32:00
5285,179,earn,458,120.68,20,online,NP-SKU-00081,2025-06-08 14:57:00,2025-06-08 14:57:00
8826,200,redeem,82,,10,in_store,,2025-06-08 17:14:00,2025-06-08 17:14:00
2770,288,redeem,138,,23,in_store,,2025-06-08 17:28:00,2025-06-08 17:28:00
1803,312,earn,245,35.17,11,online,NP-SKU-00014,2025-06-08 18:06:00,2025-06-08 18:06:00
4893,304,redeem,104,,1,in_store,,2025-06-08 19:09:00,2025-06-08 19:09:00
9224,233,earn,311,177.63,4,in_store,NP-SKU-00070,2025-06-08 19:21:00,2025-06-08 19:21:00
4020,497,earn,285,152.53,18,in_store,NP-SKU-00123,2025-06-08 20:15:00,2025-06-08 20:15:00
11211,336,earn,195,100.44,24,in_store,NP-SKU-00026,2025-06-08 22:05:00,2025-06-08 22:05:00
12396,381,earn,203,47.44,26,click_collect,NP-SKU-00138,2025-06-08 22:12:00,2025-06-08 22:12:00
35,318,redeem,266,,26,in_store,,2025-06-08 22:26:00,2025-06-08 22:26:00
2175,28,earn,31,158.97,17,click_collect,NP-SKU-00139,2025-06-09 08:33:00,2025-06-09 08:33:00
10241,141,earn,272,18.69,1,online,NP-SKU-00126,2025-06-09 08:33:00,2025-06-09 08:33:00
7163,75,earn,58,101.78,12,click_collect,NP-SKU-00022,2025-06-09 09:58:00,2025-06-09 09:58:00
7884,115,earn,462,91.34,29,online,NP-SKU-00056,2025-06-09 10:20:00,2025-06-09 10:20:00
825,222,earn,20,71.75,25,online,NP-SKU-00138,2025-06-09 10:35:00,2025-06-09 10:35:00
7454,163,earn,79,25.18,10,click_collect,NP-SKU-00110,2025-06-09 11:00:00,2025-06-09 11:00:00
2067,453,earn,345,112.95,2,click_collect,NP-SKU-00130,2025-06-09 12:06:00,2025-06-09 12:06:00
5685,310,redeem,268,,14,click_collect,,2025-06-09 12:39:00,2025-06-09 12:39:00
9254,399,redeem,227,,25,online,,2025-06-09 12:44:00,2025-06-09 12:44:00
9109,21,redeem,285,,28,click_collect,,2025-06-09 14:24:00,2025-06-09 14:24:00
3566,404,earn,487,156.64,28,online,NP-SKU-00001,2025-06-09 14:40:00,2025-06-09 14:40:00
2439,451,earn,352,52.2,,online,NP-SKU-00125,2025-06-09 14:49:00,2025-06-09 14:49:00
4659,52,redeem,241,,19,click_collect,,2025-06-09 15:03:00,2025-06-09 15:03:00
2945,226,earn,459,179.88,,online,NP-SKU-00056,2025-06-09 15:35:00,2025-06-09 15:35:00
9872,14,earn,270,42.73,27,online,NP-SKU-00085,2025-06-09 15:54:00,2025-06-09 15:54:00
7403,304,earn,372,50.87,30,online,NP-SKU-00065,2025-06-09 17:42:00,2025-06-09 17:42:00
12468,243,earn,13,122.67,19,in_store,NP-SKU-00043,2025-06-09 18:52:00,2025-06-09 18:52:00
277,499,earn,297,138.56,21,in_store,NP-SKU-00080,2025-06-09 19:27:00,2025-06-09 19:27:00
8610,179,earn,336,133.76,,in_store,NP-SKU-00105,2025-06-09 20:44:00,2025-06-09 20:44:00
3419,184,redeem,157,,16,click_collect,,2025-06-09 22:16:00,2025-06-09 22:16:00
5047,339,earn,136,67.29,6,in_store,NP-SKU-00047,2025-06-10 10:06:00,2025-06-10 10:06:00
11820,468,redeem,285,,6,click_collect,,2025-06-10 10:40:00,2025-06-10 10:40:00
2988,257,earn,495,83.58,,in_store,NP-SKU-00012,2025-06-10 11:05:00,2025-06-10 11:05:00
2114,89,redeem,112,,,in_store,,2025-06-10 11:22:00,2025-06-10 11:22:00
4985,216,earn,440,148.15,28,in_store,NP-SKU-00060,2025-06-10 11:24:00,2025-06-10 11:24:00
11175,233,earn,448,13.21,30,click_collect,NP-SKU-00137,2025-06-10 11:25:00,2025-06-10 11:25:00
12009,396,redeem,123,,9,online,,2025-06-10 11:53:00,2025-06-10 11:53:00
1205,313,earn,491,119.36,25,click_collect,NP-SKU-00069,2025-06-10 11:59:00,2025-06-10 11:59:00
10305,315,redeem,143,,,online,,2025-06-10 12:29:00,2025-06-10 12:29:00
394,243,redeem,237,,28,click_collect,,2025-06-10 12:40:00,2025-06-10 12:40:00
3843,483,redeem,127,,9,online,,2025-06-10 12:43:00,2025-06-10 12:43:00
10791,146,earn,85,71.92,1,in_store,NP-SKU-00018,2025-06-10 12:59:00,2025-06-10 12:59:00
6849,489,earn,109,123.31,,in_store,NP-SKU-00059,2025-06-10 13:47:00,2025-06-10 13:47:00
6368,463,redeem,151,,29,in_store,,2025-06-10 14:08:00,2025-06-10 14:08:00
7247,113,redeem,101,,24,online,,2025-06-10 14:18:00,2025-06-10 14:18:00
1791,194,earn,117,115.75,3,online,NP-SKU-00055,2025-06-10 14:20:00,2025-06-10 14:20:00
5542,36,redeem,79,,30,click_collect,,2025-06-10 14:42:00,2025-06-10 14:42:00
5229,230,earn,86,159.75,1,in_store,NP-SKU-00030,2025-06-10 15:20:00,2025-06-10 15:20:00
9918,397,earn,344,153.25,2,online,NP-SKU-00033,2025-06-10 15:41:00,2025-06-10 15:41:00
8671,490,redeem,272,,13,online,,2025-06-10 15:42:00,2025-06-10 15:42:00
5103,390,earn,444,35.33,,online,NP-SKU-00033,2025-06-10 16:48:00,2025-06-10 16:48:00
1931,259,redeem,229,,,click_collect,,2025-06-10 16:54:00,2025-06-10 16:54:00
4018,253,earn,377,61.81,23,online,NP-SKU-00077,2025-06-10 16:58:00,2025-06-10 16:58:00
1740,419,earn,113,35.17,30,in_store,NP-SKU-00148,2025-06-10 16:59:00,2025-06-10 16:59:00
4140,334,earn,457,60.09,5,online,NP-SKU-00141,2025-06-10 17:32:00,2025-06-10 17:32:00
9369,59,redeem,180,,25,click_collect,,2025-06-10 17:40:00,2025-06-10 17:40:00
8147,379,earn,409,92.54,11,click_collect,NP-SKU-00117,2025-06-10 17:57:00,2025-06-10 17:57:00
9210,156,earn,487,20.24,21,online,NP-SKU-00041,2025-06-10 17:57:00,2025-06-10 17:57:00
3907,225,redeem,148,,2,click_collect,,2025-06-10 18:11:00,2025-06-10 18:11:00
2778,428,earn,33,146.06,18,click_collect,NP-SKU-00005,2025-06-10 18:18:00,2025-06-10 18:18:00
11429,359,earn,117,141.36,5,online,NP-SKU-00011,2025-06-10 18:52:00,2025-06-10 18:52:00
9719,22,earn,95,138.02,9,click_collect,NP-SKU-00009,2025-06-10 18:56:00,2025-06-10 18:56:00
8279,362,earn,308,61.17,,in_store,NP-SKU-00085,2025-06-10 19:16:00,2025-06-10 19:16:00
6636,449,redeem,126,,29,click_collect,,2025-06-10 19:47:00,2025-06-10 19:47:00
4384,507,earn,406,93.83,15,online,NP-SKU-00014,2025-06-10 20:37:00,2025-06-10 20:37:00
11433,11,redeem,58,,8,online,,2025-06-10 22:02:00,2025-06-10 22:02:00
8474,280,redeem,106,,19,click_collect,,2025-06-10 22:48:00,2025-06-10 22:48:00
1911,372,earn,67,61.45,30,online,NP-SKU-00056,2025-06-11 08:09:00,2025-06-11 08:09:00
4219,220,earn,436,171.56,13,in_store,NP-SKU-00135,2025-06-11 08:23:00,2025-06-11 08:23:00
11239,75,earn,431,113.9,19,in_store,NP-SKU-00067,2025-06-11 08:58:00,2025-06-11 08:58:00
265,64,earn,496,79.86,30,in_store,NP-SKU-00078,2025-06-11 10:55:00,2025-06-11 10:55:00
12157,35,earn,427,115.89,24,click_collect,NP-SKU-00100,2025-06-11 11:48:00,2025-06-11 11:48:00
12056,309,redeem,296,,27,in_store,,2025-06-11 12:10:00,2025-06-11 12:10:00
2459,105,earn,98,136.94,18,click_collect,NP-SKU-00057,2025-06-11 12:20:00,2025-06-11 12:20:00
6689,93,earn,41,55.38,25,online,NP-SKU-00032,2025-06-11 12:22:00,2025-06-11 12:22:00
1780,6,redeem,280,,,in_store,,2025-06-11 13:13:00,2025-06-11 13:13:00
1045,447,earn,272,47.24,20,click_collect,NP-SKU-00080,2025-06-11 14:39:00,2025-06-11 14:39:00
13281,398,earn,52,146.2,28,in_store,NP-SKU-00071,2025-06-11 15:18:00,2025-06-11 15:18:00
2823,161,earn,469,177.54,23,online,NP-SKU-00028,2025-06-11 15:36:00,2025-06-11 15:36:00
12116,19,earn,489,10.87,18,in_store,NP-SKU-00056,2025-06-11 16:04:00,2025-06-11 16:04:00
10288,524,earn,455,123.23,6,in_store,NP-SKU-00058,2025-06-11 17:14:00,2025-06-11 17:14:00
2584,16,redeem,252,,1,click_collect,,2025-06-11 17:19:00,2025-06-11 17:19:00
3023,185,earn,63,105.75,17,in_store,NP-SKU-00018,2025-06-11 18:13:00,2025-06-11 18:13:00
10175,36,earn,146,173.6,2,online,NP-SKU-00041,2025-06-11 19:05:00,2025-06-11 19:05:00
3720,62,earn,91,173.85,25,in_store,NP-SKU-00123,2025-06-11 19:14:00,2025-06-11 19:14:00
5321,198,earn,436,122.96,17,click_collect,NP-SKU-00109,2025-06-11 19:50:00,2025-06-11 19:50:00
2217,165,earn,54,162.73,14,click_collect,NP-SKU-00053,2025-06-11 21:13:00,2025-06-11 21:13:00
12332,442,earn,455,104.66,12,in_store,NP-SKU-00142,2025-06-11 21:20:00,2025-06-11 21:20:00
9800,238,earn,456,100.45,,click_collect,NP-SKU-00004,2025-06-11 21:41:00,2025-06-11 21:41:00
10302,356,earn,180,94.27,3,in_store,NP-SKU-00029,2025-06-11 22:46:00,2025-06-11 22:46:00
12337,9,redeem,181,,4,in_store,,2025-06-11 22:50:00,2025-06-11 22:50:00
5063,446,earn,369,168.04,1,click_collect,NP-SKU-00032,2025-06-12 08:08:00,2025-06-12 08:08:00
