order_id,order_ref,customer_id,store_id,order_channel,order_status,order_date,completed_at,total_amount,discount_amount,vat_amount,payment_method,payment_reference,loyalty_points_earned,is_returned,created_at
461,NP-2025-0000461,477,18,in_store,returned,2025-05-10 13:57:00,2025-05-10 14:35:00,48.74,4.67,3.25,card,TXN99717427,58,False,2025-05-10 13:57:00
462,NP-2025-0000462,394,23,in_store,returned,2025-05-10 21:33:00,2025-05-10 22:01:00,30.67,2.09,2.05,card,TXN53939753,36,True,2025-05-10 21:33:00
463,NP-2025-0000463,357,26,in_store,completed,2025-05-10 11:06:00,2025-05-10 11:45:00,131.01,3.14,8.74,contactless,TXN43711159,157,False,2025-05-10 11:06:00
464,NP-2025-0000464,24,28,click_collect,completed,2025-05-10 09:24:00,2025-05-10 09:48:00,114.12,6.46,7.61,card,TXN53582517,136,False,2025-05-10 09:24:00
465,NP-2025-0000465,53,19,click_collect,completed,2025-05-11 21:14:00,2025-05-11 21:30:00,172.54,8.5,11.51,card,TXN20236554,207,False,2025-05-11 21:14:00
466,NP-2025-0000466,368,5,in_store,completed,2025-05-11 19:34:00,2025-05-11 19:49:00,22.51,0.59,1.5,cash,TXN69227756,27,False,2025-05-11 19:34:00
467,NP-2025-0000467,302,29,click_collect,completed,2025-05-11 06:58:00,2025-05-11 07:13:00,25.61,0.29,1.71,card,TXN96304579,30,False,2025-05-11 06:58:00
468,NP-2025-0000468,481,25,in_store,completed,2025-05-11 08:51:00,2025-05-11 08:55:00,143.34,8.19,9.56,cash,TXN94437310,172,False,2025-05-11 08:51:00
469,NP-2025-0000469,455,11,click_collect,completed,2025-05-11 06:59:00,2025-05-11 07:06:00,147.89,8.94,9.86,card,TXN65272067,177,False,2025-05-11 06:59:00
470,NP-2025-0000470,357,6,in_store,completed,2025-05-12 06:27:00,2025-05-12 06:35:00,168.53,19.83,11.24,contactless,TXN84663558,202,False,2025-05-12 06:27:00
471,NP-2025-0000471,101,27,in_store,completed,2025-05-12 12:11:00,2025-05-12 12:25:00,45.61,0.73,3.04,card,TXN34077528,54,False,2025-05-12 12:11:00
472,NP-2025-0000472,188,21,in_store,completed,2025-05-12 13:39:00,2025-05-12 14:24:00,10.03,0.52,0.67,online,TXN37402375,12,False,2025-05-12 13:39:00
473,NP-2025-0000473,90,22,in_store,completed,2025-05-13 21:24:00,2025-05-13 21:32:00,34.58,0.35,2.31,card,TXN81542030,41,False,2025-05-13 21:24:00
474,NP-2025-0000474,137,23,in_store,returned,2025-05-13 10:26:00,2025-05-13 11:03:00,80.78,8.57,5.39,online,TXN32305534,96,False,2025-05-13 10:26:00
475,NP-2025-0000475,313,27,in_store,completed,2025-05-13 20:10:00,2025-05-13 20:29:00,171.86,6.51,11.46,contactless,TXN33103570,206,False,2025-05-13 20:10:00
476,NP-2025-0000476,475,3,in_store,returned,2025-05-14 12:25:00,2025-05-14 12:34:00,70.4,6.73,4.7,cash,TXN72393578,84,False,2025-05-14 12:25:00
477,NP-2025-0000477,298,23,in_store,cancelled,2025-05-14 13:47:00,2025-05-14 13:57:00,102.79,0.65,6.86,contactless,TXN97195255,123,False,2025-05-14 13:47:00
478,NP-2025-0000478,453,3,in_store,completed,2025-05-14 10:15:00,2025-05-14 10:51:00,93.73,6.21,6.25,cash,TXN82970220,112,False,2025-05-14 10:15:00
479,NP-2025-0000479,219,16,in_store,completed,2025-05-15 14:16:00,2025-05-15 14:26:00,100.83,9.71,6.73,card,TXN15908071,120,False,2025-05-15 14:16:00
480,NP-2025-0000480,280,3,click_collect,cancelled,2025-05-15 22:09:00,2025-05-15 22:31:00,17.04,0.94,1.14,online,TXN95074507,20,False,2025-05-15 22:09:00
481,NP-2025-0000481,442,26,in_store,cancelled,2025-05-15 06:02:00,2025-05-15 06:05:00,141.4,1.42,9.43,online,TXN13249036,169,False,2025-05-15 06:02:00
482,NP-2025-0000482,402,29,in_store,returned,2025-05-16 08:44:00,2025-05-16 09:27:00,88.88,3.96,5.93,card,TXN68918771,106,False,2025-05-16 08:44:00
483,NP-2025-0000483,331,10,in_store,completed,2025-05-16 10:22:00,2025-05-16 10:40:00,71.02,1.36,4.74,card,TXN77648431,85,False,2025-05-16 10:22:00
484,NP-2025-0000484,90,27,click_collect,completed,2025-05-16 21:18:00,2025-05-16 21:52:00,96.15,7.17,6.41,card,TXN30210136,115,False,2025-05-16 21:18:00
485,NP-2025-0000485,26,1,click_collect,cancelled,2025-05-17 21:02:00,2025-05-17 21:20:00,86.51,9.2,5.77,card,TXN90424826,103,False,2025-05-17 21:02:00
486,NP-2025-0000486,289,4,in_store,completed,2025-05-17 08:23:00,2025-05-17 08:51:00,97.52,1.75,6.5,contactless,TXN60696877,117,False,2025-05-17 08:23:00
487,NP-2025-0000487,193,24,in_store,completed,2025-05-17 16:23:00,2025-05-17 17:00:00,68.77,5.89,4.59,card,TXN87420166,82,False,2025-05-17 16:23:00
488,NP-2025-0000488,236,20,in_store,completed,2025-05-17 19:13:00,2025-05-17 19:16:00,76.49,7.09,5.1,cash,TXN84928707,91,False,2025-05-17 19:13:00
489,NP-2025-0000489,444,13,in_store,completed,2025-05-17 10:04:00,2025-05-17 10:39:00,51.5,0.77,3.44,card,TXN26429653,61,False,2025-05-17 10:04:00
490,NP-2025-0000490,281,16,in_store,completed,2025-05-18 14:40:00,2025-05-18 14:57:00,173.36,10.73,11.56,online,TXN33816274,208,False,2025-05-18 14:40:00
491,NP-2025-0000491,345,3,in_store,completed,2025-05-18 22:41:00,2025-05-18 23:08:00,74.65,5.55,4.98,card,TXN30785082,89,False,2025-05-18 22:41:00
492,NP-2025-0000492,125,29,in_store,completed,2025-05-18 22:36:00,2025-05-18 22:46:00,76.04,3.36,5.07,card,TXN12779565,91,False,2025-05-18 22:36:00
493,NP-2025-0000493,237,28,in_store,completed,2025-05-18 12:06:00,2025-05-18 12:32:00,173.12,6.06,11.55,card,TXN21028439,207,False,2025-05-18 12:06:00
494,NP-2025-0000494,207,26,in_store,completed,2025-05-18 11:22:00,2025-05-18 12:07:00,137.47,6.09,9.17,card,TXN35043563,164,False,2025-05-18 11:22:00
495,NP-2025-0000495,158,14,in_store,completed,2025-05-19 15:12:00,2025-05-19 15:32:00,121.85,7.5,8.13,contactless,TXN60636474,146,False,2025-05-19 15:12:00
496,NP-2025-0000496,266,6,in_store,completed,2025-05-19 13:46:00,2025-05-19 14:09:00,69.15,6.02,4.61,cash,TXN77239032,82,False,2025-05-19 13:46:00
497,NP-2025-0000497,123,7,in_store,completed,2025-05-19 16:02:00,2025-05-19 16:17:00,125.04,14.55,8.34,card,TXN49107858,150,False,2025-05-19 16:02:00
498,NP-2025-0000498,373,8,in_store,completed,2025-05-20 22:16:00,2025-05-20 22:24:00,159.55,1.72,10.64,card,TXN62978421,191,False,2025-05-20 22:16:00
499,NP-2025-0000499,124,19,in_store,completed,2025-05-20 22:29:00,2025-05-20 23:11:00,100.04,8.15,6.67,cash,TXN36658175,120,False,2025-05-20 22:29:00
500,NP-2025-0000500,438,2,in_store,cancelled,2025-05-20 18:41:00,2025-05-20 18:47:00,179.9,20.64,12.0,card,TXN64579226,215,False,2025-05-20 18:41:00
501,NP-2025-0000501,399,18,in_store,cancelled,2025-05-21 16:24:00,2025-05-21 16:59:00,85.53,9.15,5.7,cash,TXN64653122,102,True,2025-05-21 16:24:00
502,NP-2025-0000502,55,11,in_store,completed,2025-05-21 12:52:00,2025-05-21 13:01:00,179.52,11.84,11.97,card,TXN88663706,215,False,2025-05-21 12:52:00
503,NP-2025-0000503,136,24,click_collect,completed,2025-05-21 13:44:00,2025-05-21 14:24:00,63.09,0.91,4.21,online,TXN76753409,75,False,2025-05-21 13:44:00
504,NP-2025-0000504,69,29,in_store,completed,2025-05-22 06:56:00,2025-05-22 07:02:00,73.25,2.74,4.89,cash,TXN56411493,87,False,2025-05-22 06:56:00
505,NP-2025-0000505,119,13,in_store,returned,2025-05-22 22:40:00,2025-05-22 23:12:00,23.6,0.97,1.57,card,TXN40312280,28,True,2025-05-22 22:40:00
506,NP-2025-0000506,311,20,in_store,returned,2025-05-22 19:12:00,2025-05-22 19:23:00,147.52,1.3,9.84,card,TXN38935409,177,False,2025-05-22 19:12:00
507,NP-2025-0000507,67,17,in_store,returned,2025-05-23 16:26:00,2025-05-23 16:54:00,20.69,2.34,1.38,card,TXN49453084,24,False,2025-05-23 16:26:00
508,NP-2025-0000508,223,26,in_store,cancelled,2025-05-23 06:49:00,2025-05-23 06:53:00,46.21,2.88,3.08,contactless,TXN67535049,55,False,2025-05-23 06:49:00
509,NP-2025-0000509,267,29,in_store,completed,2025-05-23 19:49:00,2025-05-23 20:14:00,169.27,7.93,11.29,card,TXN17433978,203,False,2025-05-23 19:49:00
510,NP-2025-0000510,482,24,in_store,completed,2025-05-24 06:24:00,2025-05-24 06:32:00,124.7,14.26,8.32,card,TXN53000435,149,False,2025-05-24 06:24:00
511,NP-2025-0000511,94,14,in_store,returned,2025-05-24 16:22:00,2025-05-24 16:30:00,147.95,8.62,9.87,cash,TXN83858860,177,False,2025-05-24 16:22:00
512,NP-2025-0000512,384,2,in_store,completed,2025-05-24 10:39:00,2025-05-24 10:56:00,177.18,6.46,11.82,card,TXN48976938,212,False,2025-05-24 10:39:00
513,NP-2025-0000513,378,29,in_store,returned,2025-05-24 12:21:00,2025-05-24 12:31:00,46.17,2.26,3.08,online,TXN83858433,55,False,2025-05-24 12:21:00
514,NP-2025-0000514,311,27,in_store,completed,2025-05-24 09:03:00,2025-05-24 09:37:00,121.56,5.37,8.11,contactless,TXN12423190,145,False,2025-05-24 09:03:00
515,NP-2025-0000515,131,19,in_store,completed,2025-05-25 15:18:00,2025-05-25 15:45:00,168.59,15.3,11.24,online,TXN70815117,202,False,2025-05-25 15:18:00
516,NP-2025-0000516,389,20,in_store,cancelled,2025-05-25 18:55:00,2025-05-25 19:40:00,150.21,12.23,10.02,online,TXN91156098,180,False,2025-05-25 18:55:00
517,NP-2025-0000517,197,21,in_store,returned,2025-05-25 08:56:00,2025-05-25 09:13:00,29.98,0.53,2.0,card,TXN87749589,35,False,2025-05-25 08:56:00
518,NP-2025-0000518,456,7,in_store,completed,2025-05-25 06:49:00,2025-05-25 07:02:00,104.44,10.52,6.97,card,TXN33504699,125,False,2025-05-25 06:49:00
519,NP-2025-0000519,289,18,in_store,completed,2025-05-25 15:49:00,2025-05-25 16:17:00,140.74,10.51,9.39,contactless,TXN64252439,168,True,2025-05-25 15:49:00
520,NP-2025-0000520,329,15,in_store,completed,2025-05-26 10:25:00,2025-05-26 10:40:00,84.74,3.15,5.65,contactless,TXN14096369,101,False,2025-05-26 10:25:00
521,NP-2025-0000521,465,12,in_store,cancelled,2025-05-26 22:38:00,2025-05-26 22:55:00,61.67,6.65,4.11,online,TXN90852772,74,False,2025-05-26 22:38:00
522,NP-2025-0000522,61,5,in_store,cancelled,2025-05-26 15:52:00,2025-05-26 16:30:00,161.97,11.86,10.8,contactless,TXN99064587,194,False,2025-05-26 15:52:00
523,NP-2025-0000523,339,9,in_store,completed,2025-05-27 18:37:00,2025-05-27 19:14:00,100.06,4.59,6.67,card,TXN68270032,120,False,2025-05-27 18:37:00
524,NP-2025-0000524,51,22,in_store,cancelled,2025-05-27 08:59:00,2025-05-27 09:10:00,7.12,0.65,0.47,contactless,TXN67170552,8,False,2025-05-27 08:59:00
525,NP-2025-0000525,205,18,in_store,completed,2025-05-27 16:59:00,2025-05-27 17:16:00,48.71,3.43,3.25,card,TXN45842449,58,False,2025-05-27 16:59:00
526,NP-2025-0000526,386,8,in_store,completed,2025-05-28 07:54:00,2025-05-28 07:56:00,150.61,12.07,10.05,card,TXN74212086,180,False,2025-05-28 07:54:00
527,NP-2025-0000527,104,3,in_store,completed,2025-05-28 18:04:00,2025-05-28 18:48:00,25.0,0.58,1.67,contactless,TXN77632223,30,False,2025-05-28 18:04:00
528,NP-2025-0000528,143,3,click_collect,completed,2025-05-28 07:04:00,2025-05-28 07:46:00,97.13,7.07,6.48,cash,TXN97011366,116,False,2025-05-28 07:04:00
529,NP-2025-0000529,101,28,click_collect,returned,2025-05-29 07:29:00,2025-05-29 07:59:00,140.28,10.81,9.36,online,TXN80035846,168,False,2025-05-29 07:29:00
530,NP-2025-0000530,227,20,in_store,completed,2025-05-29 17:14:00,2025-05-29 17:41:00,51.91,1.01,3.46,contactless,TXN69142981,62,False,2025-05-29 17:14:00
531,NP-2025-0000531,306,5,click_collect,completed,2025-05-29 10:46:00,2025-05-29 10:49:00,138.4,9.23,9.23,contactless,TXN27452167,166,False,2025-05-29 10:46:00
532,NP-2025-0000532,359,30,click_collect,returned,2025-05-30 21:59:00,2025-05-30 22:05:00,166.5,15.37,11.11,card,TXN85889571,199,False,2025-05-30 21:59:00
533,NP-2025-0000533,104,15,in_store,completed,2025-05-30 22:43:00,2025-05-30 22:50:00,16.29,1.83,1.09,card,TXN36634065,19,False,2025-05-30 22:43:00
534,NP-2025-0000534,240,18,in_store,completed,2025-05-30 17:45:00,2025-05-30 18:16:00,40.06,0.05,2.67,contactless,TXN24591250,48,False,2025-05-30 17:45:00
535,NP-2025-0000535,385,14,in_store,completed,2025-05-31 09:05:00,2025-05-31 09:39:00,4.58,0.54,0.31,card,TXN39376377,5,False,2025-05-31 09:05:00
536,NP-2025-0000536,230,3,in_store,cancelled,2025-05-31 21:34:00,2025-05-31 22:10:00,70.48,2.51,4.7,card,TXN39293518,84,False,2025-05-31 21:34:00
537,NP-2025-0000537,262,2,in_store,completed,2025-05-31 11:55:00,2025-05-31 12:24:00,12.89,0.43,0.86,contactless,TXN49462227,15,False,2025-05-31 11:55:00
538,NP-2025-0000538,274,4,in_store,completed,2025-05-31 20:13:00,2025-05-31 20:44:00,150.52,13.38,10.04,contactless,TXN73135754,180,False,2025-05-31 20:13:00
539,NP-2025-0000539,450,16,in_store,returned,2025-05-31 11:04:00,2025-05-31 11:40:00,150.86,14.98,10.06,online,TXN22384073,181,False,2025-05-31 11:04:00
540,NP-2025-0000540,377,27,click_collect,completed,2025-06-01 14:33:00,2025-06-01 15:18:00,34.62,2.52,2.31,cash,TXN55652489,41,False,2025-06-01 14:33:00
541,NP-2025-0000541,279,22,in_store,completed,2025-06-01 13:55:00,2025-06-01 14:23:00,158.35,0.55,10.56,cash,TXN33785610,190,False,2025-06-01 13:55:00
542,NP-2025-0000542,245,23,click_collect,completed,2025-06-01 06:31:00,2025-06-01 06:58:00,75.19,7.77,5.02,card,TXN70877634,90,False,2025-06-01 06:31:00
543,NP-2025-0000543,392,1,in_store,completed,2025-06-01 22:49:00,2025-06-01 23:25:00,155.45,2.68,10.37,card,TXN59001054,186,False,2025-06-01 22:49:00
544,NP-2025-0000544,202,22,in_store,cancelled,2025-06-01 11:14:00,2025-06-01 11:39:00,62.04,0.11,4.14,card,TXN21568108,74,False,2025-06-01 11:14:00
545,NP-2025-0000545,268,21,in_store,completed,2025-06-02 09:43:00,2025-06-02 09:49:00,75.57,8.9,5.04,card,TXN19779395,90,False,2025-06-02 09:43:00
546,NP-2025-0000546,121,14,in_store,returned,2025-06-02 20:48:00,2025-06-02 21:28:00,102.35,6.66,6.83,cash,TXN46039806,122,False,2025-06-02 20:48:00
547,NP-2025-0000547,355,24,in_store,completed,2025-06-02 11:08:00,2025-06-02 11:52:00,153.83,15.54,10.26,card,TXN91224076,184,False,2025-06-02 11:08:00
548,NP-2025-0000548,434,24,in_store,returned,2025-06-03 22:18:00,2025-06-03 22:52:00,56.82,3.77,3.79,cash,TXN55328139,68,False,2025-06-03 22:18:00
549,NP-2025-0000549,493,26,click_collect,completed,2025-06-03 15:22:00,2025-06-03 16:05:00,114.37,6.06,7.63,cash,TXN71456344,137,False,2025-06-03 15:22:00
550,NP-2025-0000550,277,25,click_collect,cancelled,2025-06-03 13:57:00,2025-06-03 14:10:00,83.05,0.26,5.54,contactless,TXN36305164,99,False,2025-06-03 13:57:00
551,NP-2025-0000551,340,15,in_store,completed,2025-06-04 18:49:00,2025-06-04 19:30:00,173.6,11.09,11.58,card,TXN94264437,208,False,2025-06-04 18:49:00
552,NP-2025-0000552,164,17,click_collect,returned,2025-06-04 19:32:00,2025-06-04 19:46:00,130.6,7.74,8.71,card,TXN27379520,156,False,2025-06-04 19:32:00
553,NP-2025-0000553,406,8,click_collect,completed,2025-06-04 22:00:00,2025-06-04 22:05:00,117.44,9.8,7.83,online,TXN93912944,140,False,2025-06-04 22:00:00
554,NP-2025-0000554,16,22,in_store,completed,2025-06-05 18:24:00,2025-06-05 18:36:00,124.82,4.19,8.33,cash,TXN15142659,149,False,2025-06-05 18:24:00
555,NP-2025-0000555,236,19,in_store,completed,2025-06-05 17:17:00,2025-06-05 17:31:00,36.54,0.62,2.44,cash,TXN62770835,43,False,2025-06-05 17:17:00
556,NP-2025-0000556,379,19,in_store,completed,2025-06-05 11:40:00,2025-06-05 12:07:00,115.76,11.53,7.72,card,TXN81498200,138,False,2025-06-05 11:40:00
557,NP-2025-0000557,96,18,click_collect,completed,2025-06-06 09:21:00,2025-06-06 09:53:00,33.36,0.71,2.23,card,TXN54007398,40,False,2025-06-06 09:21:00
558,NP-2025-0000558,445,23,in_store,completed,2025-06-06 11:36:00,2025-06-06 11:59:00,75.34,4.79,5.03,cash,TXN39749644,90,False,2025-06-06 11:36:00
559,NP-2025-0000559,188,1,in_store,cancelled,2025-06-06 09:14:00,2025-06-06 09:47:00,102.77,6.4,6.85,contactless,TXN59557403,123,False,2025-06-06 09:14:00
560,NP-2025-0000560,423,9,in_store,completed,2025-06-07 06:39:00,2025-06-07 06:41:00,137.18,3.2,9.15,online,TXN48561390,164,False,2025-06-07 06:39:00
561,NP-2025-0000561,307,16,in_store,completed,2025-06-07 22:52:00,2025-06-07 22:57:00,167.07,3.99,11.14,card,TXN74587898,200,False,2025-06-07 22:52:00
562,NP-2025-0000562,202,10,in_store,completed,2025-06-07 13:17:00,2025-06-07 13:39:00,19.59,0.69,1.31,card,TXN38210669,23,False,2025-06-07 13:17:00
563,NP-2025-0000563,454,7,in_store,completed,2025-06-07 12:06:00,2025-06-07 12:38:00,132.43,11.57,8.83,card,TXN93131712,158,False,2025-06-07 12:06:00
564,NP-2025-0000564,9,20,click_collect,completed,2025-06-07 13:51:00,2025-06-07 14:02:00,83.01,6.94,5.54,card,TXN16146121,99,False,2025-06-07 13:51:00
565,NP-2025-0000565,234,13,in_store,returned,2025-06-08 15:49:00,2025-06-08 16:24:00,10.68,1.21,0.71,card,TXN33800125,12,False,2025-06-08 15:49:00
566,NP-2025-0000566,185,5,in_store,completed,2025-06-08 07:38:00,2025-06-08 08:12:00,137.49,8.69,9.17,card,TXN46464544,164,False,2025-06-08 07:38:00
567,NP-2025-0000567,214,2,in_store,completed,2025-06-08 18:10:00,2025-06-08 18:49:00,168.62,10.25,11.25,cash,TXN67465557,202,False,2025-06-08 18:10:00
568,NP-2025-0000568,362,11,in_store,returned,2025-06-08 20:17:00,2025-06-08 20:40:00,155.89,18.39,10.4,card,TXN76130666,187,False,2025-06-08 20:17:00
569,NP-2025-0000569,148,6,click_collect,returned,2025-06-08 16:46:00,2025-06-08 16:56:00,173.78,6.35,11.59,card,TXN92362416,208,False,2025-06-08 16:46:00
570,NP-2025-0000570,478,28,click_collect,completed,2025-06-09 08:51:00,2025-06-09 08:55:00,177.44,0.91,11.84,card,TXN28270424,212,False,2025-06-09 08:51:00
571,NP-2025-0000571,330,29,in_store,completed,2025-06-09 13:37:00,2025-06-09 13:59:00,17.27,1.8,1.15,card,TXN27599688,20,False,2025-06-09 13:37:00
572,NP-2025-0000572,325,14,click_collect,returned,2025-06-09 16:21:00,2025-06-09 16:34:00,10.43,0.85,0.7,card,TXN95015904,12,False,2025-06-09 16:21:00
573,NP-2025-0000573,74,16,click_collect,cancelled,2025-06-10 22:33:00,2025-06-10 22:49:00,72.21,3.67,4.82,cash,TXN75851164,86,False,2025-06-10 22:33:00
574,NP-2025-0000574,188,28,click_collect,returned,2025-06-10 15:41:00,2025-06-10 15:53:00,30.77,3.39,2.05,card,TXN27412946,36,False,2025-06-10 15:41:00
575,NP-2025-0000575,98,27,in_store,completed,2025-06-10 22:13:00,2025-06-10 22:23:00,128.68,3.09,8.58,card,TXN27948371,154,False,2025-06-10 22:13:00
576,NP-2025-0000576,454,3,in_store,returned,2025-06-11 15:39:00,2025-06-11 15:56:00,14.85,0.74,0.99,online,TXN11089156,17,False,2025-06-11 15:39:00
577,NP-2025-0000577,266,23,in_store,completed,2025-06-11 20:22:00,2025-06-11 21:06:00,97.96,5.36,6.53,contactless,TXN64227365,117,False,2025-06-11 20:22:00
578,NP-2025-0000578,322,9,in_store,completed,2025-06-11 21:29:00,2025-06-11 21:39:00,50.19,2.28,3.35,card,TXN85435906,60,False,2025-06-11 21:29:00
579,NP-2025-0000579,196,29,in_store,cancelled,2025-06-12 16:09:00,2025-06-12 16:46:00,94.17,2.72,6.28,online,TXN70877575,113,False,2025-06-12 16:09:00
580,NP-2025-0000580,90,3,click_collect,completed,2025-06-12 11:45:00,2025-06-12 12:30:00,173.04,4.47,11.54,online,TXN72917577,207,False,2025-06-12 11:45:00
581,NP-2025-0000581,296,19,in_store,returned,2025-06-12 11:53:00,2025-06-12 12:08:00,61.68,5.48,4.11,card,TXN30829470,74,False,2025-06-12 11:53:00
582,NP-2025-0000582,328,10,in_store,completed,2025-06-13 19:51:00,2025-06-13 20:28:00,119.85,7.92,7.99,cash,TXN20115033,143,False,2025-06-13 19:51:00
583,NP-2025-0000583,439,29,in_store,returned,2025-06-13 16:41:00,2025-06-13 16:56:00,127.78,4.91,8.52,card,TXN87524851,153,False,2025-06-13 16:41:00
584,NP-2025-0000584,113,6,click_collect,completed,2025-06-13 19:07:00,2025-06-13 19:27:00,131.7,3.91,8.78,contactless,TXN76183001,158,True,2025-06-13 19:07:00
585,NP-2025-0000585,367,24,in_store,completed,2025-06-14 14:55:00,2025-06-14 15:08:00,105.87,11.35,7.06,contactless,TXN92035598,127,False,2025-06-14 14:55:00
586,NP-2025-0000586,170,8,in_store,cancelled,2025-06-14 06:11:00,2025-06-14 06:51:00,81.74,4.6,5.45,card,TXN17440698,98,False,2025-06-14 06:11:00
587,NP-2025-0000587,297,18,click_collect,returned,2025-06-14 09:13:00,2025-06-14 09:30:00,128.74,2.02,8.59,card,TXN28559005,154,True,2025-06-14 09:13:00
588,NP-2025-0000588,281,7,in_store,completed,2025-06-14 10:50:00,2025-06-14 10:54:00,74.2,7.87,4.95,online,TXN17286763,89,False,2025-06-14 10:50:00
589,NP-2025-0000589,342,17,click_collect,completed,2025-06-14 20:33:00,2025-06-14 20:46:00,65.8,1.87,4.39,card,TXN59954883,78,False,2025-06-14 20:33:00
590,NP-2025-0000590,473,13,in_store,cancelled,2025-06-15 07:12:00,2025-06-15 07:19:00,53.31,5.21,3.56,card,TXN41713949,63,False,2025-06-15 07:12:00
591,NP-2025-0000591,447,24,in_store,returned,2025-06-15 09:29:00,2025-06-15 09:36:00,65.38,0.18,4.36,card,TXN38192623,78,False,2025-06-15 09:29:00
592,NP-2025-0000592,142,21,in_store,cancelled,2025-06-15 17:42:00,2025-06-15 18:16:00,20.73,0.48,1.38,card,TXN74151878,24,False,2025-06-15 17:42:00
593,NP-2025-0000593,352,19,click_collect,completed,2025-06-15 06:36:00,2025-06-15 06:43:00,178.63,13.05,11.91,card,TXN38241705,214,False,2025-06-15 06:36:00
594,NP-2025-0000594,81,4,in_store,cancelled,2025-06-15 07:40:00,2025-06-15 08:11:00,132.92,6.54,8.87,card,TXN37816036,159,False,2025-06-15 07:40:00
595,NP-2025-0000595,54,5,in_store,completed,2025-06-16 07:07:00,2025-06-16 07:11:00,24.85,0.36,1.66,contactless,TXN64048981,29,False,2025-06-16 07:07:00
596,NP-2025-0000596,478,8,in_store,completed,2025-06-16 10:46:00,2025-06-16 11:27:00,120.63,10.81,8.05,cash,TXN68738639,144,False,2025-06-16 10:46:00
597,NP-2025-0000597,339,6,click_collect,completed,2025-06-16 12:27:00,2025-06-16 13:10:00,63.7,6.7,4.25,cash,TXN11799734,76,False,2025-06-16 12:27:00
598,NP-2025-0000598,12,26,in_store,returned,2025-06-17 10:48:00,2025-06-17 11:33:00,35.41,1.68,2.36,card,TXN48178291,42,False,2025-06-17 10:48:00
